Type,XIP,request_size,file_size,count,time (ns),Bandwidth (GB/s)
Quill-mmap,No_XIP,512,134217728,262144,350524395,0.382906
Quill-mmap,No_XIP,1024,134217728,131072,99838834,1.344344
Quill-mmap,No_XIP,2048,134217728,65536,95439804,1.406308
Quill-mmap,No_XIP,4096,134217728,32768,95330520,1.407920
Quill-mmap,No_XIP,8192,134217728,16384,100302924,1.338124
Quill-mmap,No_XIP,16384,134217728,8192,103968781,1.290943
Quill-mmap,No_XIP,32768,134217728,4096,99318764,1.351383
Quill-mmap,No_XIP,65536,134217728,2048,101478047,1.322628
Quill-mmap,No_XIP,131072,134217728,1024,100756081,1.332105
Quill-mmap,No_XIP,262144,134217728,512,102986130,1.303260
Quill-mmap,No_XIP,524288,134217728,256,100640287,1.333638
Quill-mmap,No_XIP,1048576,134217728,128,97765220,1.372858
Posix,XIP,512,134217728,262144,155394183,0.863724
Posix,XIP,1024,134217728,131072,89367441,1.501864
Posix,XIP,2048,134217728,65536,54511245,2.462203
Posix,XIP,4096,134217728,32768,36953581,3.632063
Posix,XIP,8192,134217728,16384,32521803,4.127008
Posix,XIP,16384,134217728,8192,31325915,4.284559
Posix,XIP,32768,134217728,4096,38434335,3.492131
Posix,XIP,65536,134217728,2048,38097039,3.523049
Posix,XIP,131072,134217728,1024,37703424,3.559829
Posix,XIP,262144,134217728,512,37946984,3.536980
Posix,XIP,524288,134217728,256,38248614,3.509087
Posix,XIP,1048576,134217728,128,38237527,3.510105
Posix-mmap,XIP,512,134217728,262144,60079601,2.233998
Posix-mmap,XIP,1024,134217728,131072,19754458,6.794301
Posix-mmap,XIP,2048,134217728,65536,25399503,5.284266
Posix-mmap,XIP,4096,134217728,32768,21756616,6.169053
Posix-mmap,XIP,8192,134217728,16384,19346953,6.937409
Posix-mmap,XIP,16384,134217728,8192,18510465,7.250911
Posix-mmap,XIP,32768,134217728,4096,20531969,6.537012
Posix-mmap,XIP,65536,134217728,2048,19979296,6.717841
Posix-mmap,XIP,131072,134217728,1024,20524793,6.539298
Posix-mmap,XIP,262144,134217728,512,21195577,6.332346
Posix-mmap,XIP,524288,134217728,256,21113146,6.357069
Posix-mmap,XIP,1048576,134217728,128,23304224,5.759373
Posix,XIP,512,134217728,262144,155567407,0.862763
Posix,XIP,1024,134217728,131072,89755119,1.495377
Posix,XIP,2048,134217728,65536,54826967,2.448024
Posix,XIP,4096,134217728,32768,37097471,3.617975
Posix,XIP,8192,134217728,16384,32766969,4.096129
Posix,XIP,16384,134217728,8192,32058250,4.186683
Posix,XIP,32768,134217728,4096,38421792,3.493271
Posix,XIP,65536,134217728,2048,38342571,3.500488
Posix,XIP,131072,134217728,1024,37964404,3.535357
Posix,XIP,262144,134217728,512,38124345,3.520525
Posix,XIP,524288,134217728,256,38409550,3.494384
Posix,XIP,1048576,134217728,128,38356788,3.499191
Posix-mmap,XIP,512,134217728,262144,60052305,2.235014
Posix-mmap,XIP,1024,134217728,131072,19762864,6.791411
Posix-mmap,XIP,2048,134217728,65536,25400958,5.283963
Posix-mmap,XIP,4096,134217728,32768,21748758,6.171282
Posix-mmap,XIP,8192,134217728,16384,19315972,6.948536
Posix-mmap,XIP,16384,134217728,8192,18447911,7.275497
Posix-mmap,XIP,32768,134217728,4096,20496148,6.548437
Posix-mmap,XIP,65536,134217728,2048,20015801,6.705589
Posix-mmap,XIP,131072,134217728,1024,20342515,6.597893
Posix-mmap,XIP,262144,134217728,512,21199807,6.331083
Posix-mmap,XIP,524288,134217728,256,21083603,6.365977
Posix-mmap,XIP,1048576,134217728,128,23265136,5.769050
Posix,XIP,512,134217728,262144,154320542,0.869733
Posix,XIP,1024,134217728,131072,89138926,1.505714
Posix,XIP,2048,134217728,65536,54279131,2.472732
Posix,XIP,4096,134217728,32768,36875666,3.639737
Posix,XIP,8192,134217728,16384,32597015,4.117485
Posix,XIP,16384,134217728,8192,31792422,4.221689
Posix,XIP,32768,134217728,4096,38562796,3.480498
Posix,XIP,65536,134217728,2048,38344940,3.500272
Posix,XIP,131072,134217728,1024,37944514,3.537210
Posix,XIP,262144,134217728,512,38157365,3.517479
Posix,XIP,524288,134217728,256,38377301,3.497321
Posix,XIP,1048576,134217728,128,38350588,3.499757
Posix-mmap,XIP,512,134217728,262144,60261214,2.227266
Posix-mmap,XIP,1024,134217728,131072,19770197,6.788892
Posix-mmap,XIP,2048,134217728,65536,25379425,5.288446
Posix-mmap,XIP,4096,134217728,32768,21767588,6.165944
Posix-mmap,XIP,8192,134217728,16384,19369380,6.929377
Posix-mmap,XIP,16384,134217728,8192,18590680,7.219624
Posix-mmap,XIP,32768,134217728,4096,20558338,6.528627
Posix-mmap,XIP,65536,134217728,2048,19971024,6.720623
Posix-mmap,XIP,131072,134217728,1024,20445607,6.564624
Posix-mmap,XIP,262144,134217728,512,21151341,6.345590
Posix-mmap,XIP,524288,134217728,256,21114590,6.356634
Posix-mmap,XIP,1048576,134217728,128,23246551,5.773662
Posix,XIP,512,134217728,262144,156112760,0.859749
Posix,XIP,1024,134217728,131072,89990358,1.491468
Posix,XIP,2048,134217728,65536,54815216,2.448549
Posix,XIP,4096,134217728,32768,37078170,3.619858
Posix,XIP,8192,134217728,16384,32690888,4.105662
Posix,XIP,16384,134217728,8192,31829324,4.216795
Posix,XIP,32768,134217728,4096,38394421,3.495761
Posix,XIP,65536,134217728,2048,38219509,3.511760
Posix,XIP,131072,134217728,1024,37926886,3.538854
Posix,XIP,262144,134217728,512,38079353,3.524685
Posix,XIP,524288,134217728,256,38391224,3.496052
Posix,XIP,1048576,134217728,128,38356599,3.499208
Posix-mmap,XIP,512,134217728,262144,60662440,2.212534
Posix-mmap,XIP,1024,134217728,131072,19743641,6.798023
Posix-mmap,XIP,2048,134217728,65536,25377553,5.288836
Posix-mmap,XIP,4096,134217728,32768,21760988,6.167814
Posix-mmap,XIP,8192,134217728,16384,19324138,6.945600
Posix-mmap,XIP,16384,134217728,8192,18477347,7.263907
Posix-mmap,XIP,32768,134217728,4096,20533542,6.536511
Posix-mmap,XIP,65536,134217728,2048,20078733,6.684572
Posix-mmap,XIP,131072,134217728,1024,20299996,6.611712
Posix-mmap,XIP,262144,134217728,512,21202721,6.330212
Posix-mmap,XIP,524288,134217728,256,21093762,6.362911
Posix-mmap,XIP,1048576,134217728,128,23274159,5.766813
Posix,XIP,512,134217728,262144,157269405,0.853426
Posix,XIP,1024,134217728,131072,90024816,1.490897
Posix,XIP,2048,134217728,65536,54960042,2.442097
Posix,XIP,4096,134217728,32768,37175695,3.610362
Posix,XIP,8192,134217728,16384,32675748,4.107564
Posix,XIP,16384,134217728,8192,31715458,4.231934
Posix,XIP,32768,134217728,4096,38471641,3.488745
Posix,XIP,65536,134217728,2048,38123555,3.520598
Posix,XIP,131072,134217728,1024,37713999,3.558830
Posix,XIP,262144,134217728,512,37952723,3.536445
Posix,XIP,524288,134217728,256,38264527,3.507628
Posix,XIP,1048576,134217728,128,38234792,3.510356
Posix-mmap,XIP,512,134217728,262144,59968285,2.238145
Posix-mmap,XIP,1024,134217728,131072,19754408,6.794318
Posix-mmap,XIP,2048,134217728,65536,25366041,5.291237
Posix-mmap,XIP,4096,134217728,32768,21739253,6.173981
Posix-mmap,XIP,8192,134217728,16384,19268333,6.965716
Posix-mmap,XIP,16384,134217728,8192,18592489,7.218922
Posix-mmap,XIP,32768,134217728,4096,20493028,6.549434
Posix-mmap,XIP,65536,134217728,2048,19948836,6.728098
Posix-mmap,XIP,131072,134217728,1024,20285062,6.616580
Posix-mmap,XIP,262144,134217728,512,21131779,6.351464
Posix-mmap,XIP,524288,134217728,256,21071717,6.369568
Posix-mmap,XIP,1048576,134217728,128,23267283,5.768517
Posix,XIP,512,134217728,262144,156998957,0.854896
Posix,XIP,1024,134217728,131072,90307994,1.486222
Posix,XIP,2048,134217728,65536,54836316,2.447607
Posix,XIP,4096,134217728,32768,37145226,3.613324
Posix,XIP,8192,134217728,16384,32663932,4.109050
Posix,XIP,16384,134217728,8192,32132404,4.177021
Posix,XIP,32768,134217728,4096,38575499,3.479352
Posix,XIP,65536,134217728,2048,38151790,3.517993
Posix,XIP,131072,134217728,1024,37749422,3.555491
Posix,XIP,262144,134217728,512,37953650,3.536359
Posix,XIP,524288,134217728,256,38248415,3.509106
Posix,XIP,1048576,134217728,128,38236727,3.510178
Posix-mmap,XIP,512,134217728,262144,60683410,2.211770
Posix-mmap,XIP,1024,134217728,131072,19776413,6.786758
Posix-mmap,XIP,2048,134217728,65536,25376614,5.289032
Posix-mmap,XIP,4096,134217728,32768,21746022,6.172059
Posix-mmap,XIP,8192,134217728,16384,19323781,6.945728
Posix-mmap,XIP,16384,134217728,8192,18490879,7.258591
Posix-mmap,XIP,32768,134217728,4096,20587873,6.519262
Posix-mmap,XIP,65536,134217728,2048,20026038,6.702161
Posix-mmap,XIP,131072,134217728,1024,20051289,6.693721
Posix-mmap,XIP,262144,134217728,512,21233126,6.321148
Posix-mmap,XIP,524288,134217728,256,21126656,6.353004
Posix-mmap,XIP,1048576,134217728,128,23309737,5.758011
Posix,XIP,512,134217728,262144,157197024,0.853819
Posix,XIP,1024,134217728,131072,89957376,1.492015
Posix,XIP,2048,134217728,65536,54996388,2.440483
Posix,XIP,4096,134217728,32768,37130398,3.614767
Posix,XIP,8192,134217728,16384,32761549,4.096807
Posix,XIP,16384,134217728,8192,32073789,4.184655
Posix,XIP,32768,134217728,4096,38469420,3.488946
Posix,XIP,65536,134217728,2048,38319159,3.502627
Posix,XIP,131072,134217728,1024,37918822,3.539607
Posix,XIP,262144,134217728,512,38199555,3.513594
Posix,XIP,524288,134217728,256,38393733,3.495824
Posix,XIP,1048576,134217728,128,38338378,3.500871
Posix-mmap,XIP,512,134217728,262144,61786580,2.172280
Posix-mmap,XIP,1024,134217728,131072,19744377,6.797770
Posix-mmap,XIP,2048,134217728,65536,25397896,5.284600
Posix-mmap,XIP,4096,134217728,32768,21741391,6.173374
Posix-mmap,XIP,8192,134217728,16384,19242838,6.974945
Posix-mmap,XIP,16384,134217728,8192,18471260,7.266301
Posix-mmap,XIP,32768,134217728,4096,20489719,6.550491
Posix-mmap,XIP,65536,134217728,2048,19950459,6.727551
Posix-mmap,XIP,131072,134217728,1024,20321954,6.604568
Posix-mmap,XIP,262144,134217728,512,21118368,6.355497
Posix-mmap,XIP,524288,134217728,256,21089645,6.364153
Posix-mmap,XIP,1048576,134217728,128,23282024,5.764865
Posix,XIP,512,134217728,262144,156577837,0.857195
Posix,XIP,1024,134217728,131072,89798598,1.494653
Posix,XIP,2048,134217728,65536,54838249,2.447520
Posix,XIP,4096,134217728,32768,37114219,3.616343
Posix,XIP,8192,134217728,16384,32598473,4.117301
Posix,XIP,16384,134217728,8192,32008568,4.193181
Posix,XIP,32768,134217728,4096,38210406,3.512596
Posix,XIP,65536,134217728,2048,38115552,3.521338
Posix,XIP,131072,134217728,1024,37726697,3.557633
Posix,XIP,262144,134217728,512,38055461,3.526898
Posix,XIP,524288,134217728,256,38258477,3.508183
Posix,XIP,1048576,134217728,128,38244039,3.509507
Posix-mmap,XIP,512,134217728,262144,59981681,2.237645
Posix-mmap,XIP,1024,134217728,131072,19755861,6.793818
Posix-mmap,XIP,2048,134217728,65536,25375499,5.289265
Posix-mmap,XIP,4096,134217728,32768,21747527,6.171632
Posix-mmap,XIP,8192,134217728,16384,19320709,6.946832
Posix-mmap,XIP,16384,134217728,8192,18503846,7.253504
Posix-mmap,XIP,32768,134217728,4096,20516815,6.541840
Posix-mmap,XIP,65536,134217728,2048,19971313,6.720526
Posix-mmap,XIP,131072,134217728,1024,20277059,6.619191
Posix-mmap,XIP,262144,134217728,512,21161355,6.342587
Posix-mmap,XIP,524288,134217728,256,21089045,6.364334
Posix-mmap,XIP,1048576,134217728,128,23274528,5.766722
Posix,XIP,512,134217728,262144,153721671,0.873122
Posix,XIP,1024,134217728,131072,88813734,1.511227
Posix,XIP,2048,134217728,65536,54023480,2.484433
Posix,XIP,4096,134217728,32768,36701911,3.656968
Posix,XIP,8192,134217728,16384,32420311,4.139927
Posix,XIP,16384,134217728,8192,31572400,4.251109
Posix,XIP,32768,134217728,4096,38000068,3.532039
Posix,XIP,65536,134217728,2048,38073722,3.525206
Posix,XIP,131072,134217728,1024,37693386,3.560777
Posix,XIP,262144,134217728,512,37949264,3.536768
Posix,XIP,524288,134217728,256,38261288,3.507925
Posix,XIP,1048576,134217728,128,38214916,3.512182
Posix-mmap,XIP,512,134217728,262144,60419887,2.221416
Posix-mmap,XIP,1024,134217728,131072,19731197,6.802310
Posix-mmap,XIP,2048,134217728,65536,25388437,5.286569
Posix-mmap,XIP,4096,134217728,32768,21769537,6.165392
Posix-mmap,XIP,8192,134217728,16384,19252017,6.971619
Posix-mmap,XIP,16384,134217728,8192,18480900,7.262510
Posix-mmap,XIP,32768,134217728,4096,20519537,6.540973
Posix-mmap,XIP,65536,134217728,2048,19959891,6.724372
Posix-mmap,XIP,131072,134217728,1024,20280176,6.618174
Posix-mmap,XIP,262144,134217728,512,21181027,6.336696
Posix-mmap,XIP,524288,134217728,256,21041739,6.378642
Posix-mmap,XIP,1048576,134217728,128,23323630,5.754581
Posix,XIP,512,134217728,262144,153947739,0.871840
Posix,XIP,1024,134217728,131072,88633485,1.514300
Posix,XIP,2048,134217728,65536,54187340,2.476920
Posix,XIP,4096,134217728,32768,36773276,3.649871
Posix,XIP,8192,134217728,16384,32416663,4.140393
Posix,XIP,16384,134217728,8192,31573550,4.250955
Posix,XIP,32768,134217728,4096,38001320,3.531923
Posix,XIP,65536,134217728,2048,38097513,3.523005
Posix,XIP,131072,134217728,1024,37728979,3.557417
Posix,XIP,262144,134217728,512,38060102,3.526468
Posix,XIP,524288,134217728,256,38258554,3.508176
Posix,XIP,1048576,134217728,128,38221892,3.511541
Posix-mmap,XIP,512,134217728,262144,60558637,2.216327
Posix-mmap,XIP,1024,134217728,131072,19746526,6.797030
Posix-mmap,XIP,2048,134217728,65536,25377527,5.288842
Posix-mmap,XIP,4096,134217728,32768,21754593,6.169627
Posix-mmap,XIP,8192,134217728,16384,19263574,6.967436
Posix-mmap,XIP,16384,134217728,8192,18476950,7.264063
Posix-mmap,XIP,32768,134217728,4096,20468156,6.557392
Posix-mmap,XIP,65536,134217728,2048,19923573,6.736629
Posix-mmap,XIP,131072,134217728,1024,20081830,6.683541
Posix-mmap,XIP,262144,134217728,512,21187350,6.334805
Posix-mmap,XIP,524288,134217728,256,21057881,6.373753
Posix-mmap,XIP,1048576,134217728,128,23245190,5.774000
Quill,XIP,512,134217728,262144,337866511,0.397251
Quill,XIP,1024,134217728,131072,155407372,0.863651
Quill,XIP,2048,134217728,65536,96351356,1.393003
Quill,XIP,4096,134217728,32768,57324943,2.341350
Quill,XIP,8192,134217728,16384,37174802,3.610449
Quill,XIP,16384,134217728,8192,29115723,4.609802
Quill,XIP,32768,134217728,4096,24954704,5.378454
Quill,XIP,65536,134217728,2048,22166212,6.055059
Quill,XIP,131072,134217728,1024,21472905,6.250562
Quill,XIP,262144,134217728,512,21780450,6.162303
Quill,XIP,524288,134217728,256,21349678,6.286639
Quill,XIP,1048576,134217728,128,23428382,5.728852
Quill-mmap,XIP,512,134217728,262144,61209785,2.192750
Quill-mmap,XIP,1024,134217728,131072,19765909,6.790365
Quill-mmap,XIP,2048,134217728,65536,25384079,5.287477
Quill-mmap,XIP,4096,134217728,32768,21778480,6.162860
Quill-mmap,XIP,8192,134217728,16384,19348678,6.936791
Quill-mmap,XIP,16384,134217728,8192,18494306,7.257246
Quill-mmap,XIP,32768,134217728,4096,20476277,6.554792
Quill-mmap,XIP,65536,134217728,2048,19985029,6.715914
Quill-mmap,XIP,131072,134217728,1024,20255254,6.626317
Quill-mmap,XIP,262144,134217728,512,21247275,6.316938
Quill-mmap,XIP,524288,134217728,256,21093831,6.362890
Quill-mmap,XIP,1048576,134217728,128,23261722,5.769896
Quill,XIP,512,134217728,262144,337381860,0.397821
Quill,XIP,1024,134217728,131072,155410108,0.863636
Quill,XIP,2048,134217728,65536,96356991,1.392922
Quill,XIP,4096,134217728,32768,57320341,2.341538
Quill,XIP,8192,134217728,16384,37165797,3.611324
Quill,XIP,16384,134217728,8192,29095222,4.613050
Quill,XIP,32768,134217728,4096,24969030,5.375368
Quill,XIP,65536,134217728,2048,22165899,6.055145
Quill,XIP,131072,134217728,1024,21365254,6.282056
Quill,XIP,262144,134217728,512,21854222,6.141501
Quill,XIP,524288,134217728,256,21446152,6.258359
Quill,XIP,1048576,134217728,128,23393027,5.737510
Quill-mmap,XIP,512,134217728,262144,60832484,2.206350
Quill-mmap,XIP,1024,134217728,131072,19763373,6.791236
Quill-mmap,XIP,2048,134217728,65536,25418774,5.280260
Quill-mmap,XIP,4096,134217728,32768,21762841,6.167289
Quill-mmap,XIP,8192,134217728,16384,19328178,6.944148
Quill-mmap,XIP,16384,134217728,8192,18468808,7.267265
Quill-mmap,XIP,32768,134217728,4096,20552087,6.530613
Quill-mmap,XIP,65536,134217728,2048,19985182,6.715862
Quill-mmap,XIP,131072,134217728,1024,20717722,6.478402
Quill-mmap,XIP,262144,134217728,512,21200258,6.330948
Quill-mmap,XIP,524288,134217728,256,21103671,6.359923
Quill-mmap,XIP,1048576,134217728,128,23238037,5.775777
Quill,XIP,512,134217728,262144,337926993,0.397180
Quill,XIP,1024,134217728,131072,155497283,0.863152
Quill,XIP,2048,134217728,65536,96392394,1.392410
Quill,XIP,4096,134217728,32768,57317238,2.341664
Quill,XIP,8192,134217728,16384,37165454,3.611357
Quill,XIP,16384,134217728,8192,29245195,4.589394
Quill,XIP,32768,134217728,4096,24993634,5.370077
Quill,XIP,65536,134217728,2048,22187806,6.049166
Quill,XIP,131072,134217728,1024,21289061,6.304540
Quill,XIP,262144,134217728,512,21800584,6.156612
Quill,XIP,524288,134217728,256,21353418,6.285538
Quill,XIP,1048576,134217728,128,23423456,5.730057
Quill-mmap,XIP,512,134217728,262144,60840171,2.206071
Quill-mmap,XIP,1024,134217728,131072,19748057,6.796503
Quill-mmap,XIP,2048,134217728,65536,25401736,5.283801
Quill-mmap,XIP,4096,134217728,32768,21757304,6.168858
Quill-mmap,XIP,8192,134217728,16384,19330623,6.943270
Quill-mmap,XIP,16384,134217728,8192,18426939,7.283778
Quill-mmap,XIP,32768,134217728,4096,20503562,6.546069
Quill-mmap,XIP,65536,134217728,2048,19980818,6.717329
Quill-mmap,XIP,131072,134217728,1024,20040952,6.697173
Quill-mmap,XIP,262144,134217728,512,21188200,6.334551
Quill-mmap,XIP,524288,134217728,256,21079911,6.367092
Quill-mmap,XIP,1048576,134217728,128,23175511,5.791360
Quill,XIP,512,134217728,262144,338123982,0.396948
Quill,XIP,1024,134217728,131072,155405260,0.863663
Quill,XIP,2048,134217728,65536,96275635,1.394099
Quill,XIP,4096,134217728,32768,57259873,2.344010
Quill,XIP,8192,134217728,16384,37143783,3.613464
Quill,XIP,16384,134217728,8192,29019850,4.625032
Quill,XIP,32768,134217728,4096,24986289,5.371655
Quill,XIP,65536,134217728,2048,22182415,6.050636
Quill,XIP,131072,134217728,1024,21572627,6.221668
Quill,XIP,262144,134217728,512,21792564,6.158877
Quill,XIP,524288,134217728,256,21394008,6.273613
Quill,XIP,1048576,134217728,128,23419537,5.731015
Quill-mmap,XIP,512,134217728,262144,61210859,2.192711
Quill-mmap,XIP,1024,134217728,131072,19798004,6.779357
Quill-mmap,XIP,2048,134217728,65536,25402377,5.283668
Quill-mmap,XIP,4096,134217728,32768,21774659,6.163942
Quill-mmap,XIP,8192,134217728,16384,19339310,6.940151
Quill-mmap,XIP,16384,134217728,8192,18462883,7.269597
Quill-mmap,XIP,32768,134217728,4096,20632437,6.505181
Quill-mmap,XIP,65536,134217728,2048,20044149,6.696105
Quill-mmap,XIP,131072,134217728,1024,20295843,6.613065
Quill-mmap,XIP,262144,134217728,512,21162807,6.342151
Quill-mmap,XIP,524288,134217728,256,21097018,6.361929
Quill-mmap,XIP,1048576,134217728,128,23277626,5.765954
Quill,XIP,512,134217728,262144,338080618,0.396999
Quill,XIP,1024,134217728,131072,155547407,0.862873
Quill,XIP,2048,134217728,65536,96370780,1.392722
Quill,XIP,4096,134217728,32768,57389469,2.338717
Quill,XIP,8192,134217728,16384,37213997,3.606646
Quill,XIP,16384,134217728,8192,29226351,4.592353
Quill,XIP,32768,134217728,4096,24937912,5.382076
Quill,XIP,65536,134217728,2048,22113331,6.069539
Quill,XIP,131072,134217728,1024,21658732,6.196934
Quill,XIP,262144,134217728,512,21775925,6.163583
Quill,XIP,524288,134217728,256,21382405,6.277017
Quill,XIP,1048576,134217728,128,23484542,5.715152
Quill-mmap,XIP,512,134217728,262144,60424659,2.221241
Quill-mmap,XIP,1024,134217728,131072,19701652,6.812511
Quill-mmap,XIP,2048,134217728,65536,25258810,5.313700
Quill-mmap,XIP,4096,134217728,32768,21616609,6.209009
Quill-mmap,XIP,8192,134217728,16384,19297809,6.955076
Quill-mmap,XIP,16384,134217728,8192,18442918,7.277467
Quill-mmap,XIP,32768,134217728,4096,20484467,6.552171
Quill-mmap,XIP,65536,134217728,2048,19949399,6.727908
Quill-mmap,XIP,131072,134217728,1024,19902214,6.743859
Quill-mmap,XIP,262144,134217728,512,21113613,6.356928
Quill-mmap,XIP,524288,134217728,256,20952783,6.405723
Quill-mmap,XIP,1048576,134217728,128,23213200,5.781957
Quill,XIP,512,134217728,262144,338188049,0.396873
Quill,XIP,1024,134217728,131072,155517294,0.863041
Quill,XIP,2048,134217728,65536,96260728,1.394314
Quill,XIP,4096,134217728,32768,57250922,2.344377
Quill,XIP,8192,134217728,16384,37105600,3.617183
Quill,XIP,16384,134217728,8192,29253419,4.588104
Quill,XIP,32768,134217728,4096,24988199,5.371245
Quill,XIP,65536,134217728,2048,22169387,6.054192
Quill,XIP,131072,134217728,1024,21294161,6.303030
Quill,XIP,262144,134217728,512,21651065,6.199128
Quill,XIP,524288,134217728,256,21251515,6.315678
Quill,XIP,1048576,134217728,128,23365501,5.744269
Quill-mmap,XIP,512,134217728,262144,60289954,2.226204
Quill-mmap,XIP,1024,134217728,131072,19769867,6.789005
Quill-mmap,XIP,2048,134217728,65536,25391694,5.285891
Quill-mmap,XIP,4096,134217728,32768,21764642,6.166779
Quill-mmap,XIP,8192,134217728,16384,19348008,6.937031
Quill-mmap,XIP,16384,134217728,8192,18476910,7.264079
Quill-mmap,XIP,32768,134217728,4096,20573145,6.523929
Quill-mmap,XIP,65536,134217728,2048,20013751,6.706276
Quill-mmap,XIP,131072,134217728,1024,20507044,6.544957
Quill-mmap,XIP,262144,134217728,512,21212446,6.327310
Quill-mmap,XIP,524288,134217728,256,21122515,6.354249
Quill-mmap,XIP,1048576,134217728,128,23250695,5.772633
Quill,XIP,512,134217728,262144,337221807,0.398010
Quill,XIP,1024,134217728,131072,155555441,0.862829
Quill,XIP,2048,134217728,65536,96377044,1.392632
Quill,XIP,4096,134217728,32768,57321862,2.341475
Quill,XIP,8192,134217728,16384,37166435,3.611262
Quill,XIP,16384,134217728,8192,29160702,4.602692
Quill,XIP,32768,134217728,4096,24948006,5.379898
Quill,XIP,65536,134217728,2048,22143954,6.061146
Quill,XIP,131072,134217728,1024,21583929,6.218410
Quill,XIP,262144,134217728,512,21750637,6.170749
Quill,XIP,524288,134217728,256,21396007,6.273027
Quill,XIP,1048576,134217728,128,23434296,5.727406
Quill-mmap,XIP,512,134217728,262144,60229861,2.228425
Quill-mmap,XIP,1024,134217728,131072,19764516,6.790843
Quill-mmap,XIP,2048,134217728,65536,25406327,5.282847
Quill-mmap,XIP,4096,134217728,32768,21764804,6.166733
Quill-mmap,XIP,8192,134217728,16384,19249341,6.972588
Quill-mmap,XIP,16384,134217728,8192,18462262,7.269842
Quill-mmap,XIP,32768,134217728,4096,20491757,6.549840
Quill-mmap,XIP,65536,134217728,2048,19956018,6.725677
Quill-mmap,XIP,131072,134217728,1024,20467420,6.557628
Quill-mmap,XIP,262144,134217728,512,21231638,6.321591
Quill-mmap,XIP,524288,134217728,256,21033481,6.381147
Quill-mmap,XIP,1048576,134217728,128,23279518,5.765486
Quill,XIP,512,134217728,262144,337592495,0.397573
Quill,XIP,1024,134217728,131072,155506788,0.863099
Quill,XIP,2048,134217728,65536,96308025,1.393630
Quill,XIP,4096,134217728,32768,57237845,2.344912
Quill,XIP,8192,134217728,16384,37104253,3.617314
Quill,XIP,16384,134217728,8192,29054531,4.619511
Quill,XIP,32768,134217728,4096,24970350,5.375084
Quill,XIP,65536,134217728,2048,22166651,6.054939
Quill,XIP,131072,134217728,1024,21213251,6.327070
Quill,XIP,262144,134217728,512,21722722,6.178679
Quill,XIP,524288,134217728,256,21266847,6.311125
Quill,XIP,1048576,134217728,128,23338915,5.750813
Quill-mmap,XIP,512,134217728,262144,60255122,2.227491
Quill-mmap,XIP,1024,134217728,131072,19755569,6.793919
Quill-mmap,XIP,2048,134217728,65536,25398231,5.284531
Quill-mmap,XIP,4096,134217728,32768,21762168,6.167480
Quill-mmap,XIP,8192,134217728,16384,19342063,6.939163
Quill-mmap,XIP,16384,134217728,8192,18505904,7.252698
Quill-mmap,XIP,32768,134217728,4096,20552762,6.530399
Quill-mmap,XIP,65536,134217728,2048,20019084,6.704489
Quill-mmap,XIP,131072,134217728,1024,20462606,6.559171
Quill-mmap,XIP,262144,134217728,512,21143318,6.347997
Quill-mmap,XIP,524288,134217728,256,21016755,6.386225
Quill-mmap,XIP,1048576,134217728,128,23242007,5.774791
Quill,XIP,512,134217728,262144,338929845,0.396004
Quill,XIP,1024,134217728,131072,156033763,0.860184
Quill,XIP,2048,134217728,65536,96646681,1.388746
Quill,XIP,4096,134217728,32768,57484873,2.334836
Quill,XIP,8192,134217728,16384,37254696,3.602706
Quill,XIP,16384,134217728,8192,29110134,4.610687
Quill,XIP,32768,134217728,4096,25022429,5.363897
Quill,XIP,65536,134217728,2048,22177283,6.052037
Quill,XIP,131072,134217728,1024,21208888,6.328372
Quill,XIP,262144,134217728,512,21735899,6.174933
Quill,XIP,524288,134217728,256,21343665,6.288411
Quill,XIP,1048576,134217728,128,23362771,5.744940
Quill-mmap,XIP,512,134217728,262144,60674357,2.212100
Quill-mmap,XIP,1024,134217728,131072,19691467,6.816035
Quill-mmap,XIP,2048,134217728,65536,25309026,5.303157
Quill-mmap,XIP,4096,134217728,32768,21656733,6.197506
Quill-mmap,XIP,8192,134217728,16384,19224804,6.981487
Quill-mmap,XIP,16384,134217728,8192,18352223,7.313432
Quill-mmap,XIP,32768,134217728,4096,20529117,6.537920
Quill-mmap,XIP,65536,134217728,2048,19972111,6.720257
Quill-mmap,XIP,131072,134217728,1024,19931263,6.734030
Quill-mmap,XIP,262144,134217728,512,21113258,6.357035
Quill-mmap,XIP,524288,134217728,256,20927312,6.413520
Quill-mmap,XIP,1048576,134217728,128,23092686,5.812132
Quill,XIP,512,134217728,262144,340656865,0.393997
Quill,XIP,1024,134217728,131072,155854216,0.861175
Quill,XIP,2048,134217728,65536,96545653,1.390200
Quill,XIP,4096,134217728,32768,57357654,2.340014
Quill,XIP,8192,134217728,16384,37179396,3.610003
Quill,XIP,16384,134217728,8192,29059359,4.618744
Quill,XIP,32768,134217728,4096,24899472,5.390385
Quill,XIP,65536,134217728,2048,22177861,6.051879
Quill,XIP,131072,134217728,1024,21317864,6.296021
Quill,XIP,262144,134217728,512,21663716,6.195508
Quill,XIP,524288,134217728,256,21332176,6.291797
Quill,XIP,1048576,134217728,128,23374697,5.742009
Quill-mmap,XIP,512,134217728,262144,60297095,2.225940
Quill-mmap,XIP,1024,134217728,131072,19763309,6.791258
Quill-mmap,XIP,2048,134217728,65536,25399380,5.284292
Quill-mmap,XIP,4096,134217728,32768,21761781,6.167589
